x_axis,channel_2,4
-2.910156,0.001499,+4.646435E+00
-2.90625,0.001499,+4.646435E+00
-2.902344,0.001625,+4.646435E+00
-2.898438,0.001499,+4.646435E+00
-2.894531,0.001373,+4.646435E+00
-2.890625,0.001373,+4.646435E+00
-2.886719,0.001373,+4.646435E+00
-2.882813,0.001373,+4.646435E+00
-2.878906,0.001373,+4.646435E+00
-2.875,0.001373,+4.646435E+00
-2.871094,0.001248,+4.646435E+00
-2.867188,0.001248,+4.646435E+00
-2.863281,0.001373,+4.646435E+00
-2.859375,0.001248,+4.646435E+00
-2.855469,0.001248,+4.646435E+00
-2.851563,0.001122,+4.646435E+00
-2.847656,0.001248,+4.646435E+00
-2.84375,0.001248,+4.646435E+00
-2.839844,0.001248,+4.646435E+00
-2.835938,0.001122,+4.646435E+00
-2.832031,0.001122,+4.646435E+00
-2.828125,0.001122,+4.646435E+00
-2.824219,0.001122,+4.646435E+00
-2.820313,0.001248,+4.646435E+00
-2.816406,0.001122,+4.646435E+00
-2.8125,0.001122,+4.646435E+00
-2.808594,0.001122,+4.646435E+00
-2.804688,0.001122,+4.646435E+00
-2.800781,0.001248,+4.646435E+00
-2.796875,0.001122,+4.646435E+00
-2.792969,0.001122,+4.646435E+00
-2.789063,0.001122,+4.646435E+00
-2.785156,0.001122,+4.646435E+00
-2.78125,0.001122,+4.646435E+00
-2.777344,0.001122,+4.646435E+00
-2.773438,0.000996,+4.646435E+00
-2.769531,0.000996,+4.646435E+00
-2.765625,0.001122,+4.646435E+00
-2.761719,0.001248,+4.646435E+00
-2.757813,0.001122,+4.646435E+00
-2.753906,0.001122,+4.646435E+00
-2.75,0.001122,+4.646435E+00
-2.746094,0.001122,+4.646435E+00
-2.742188,0.001122,+4.646435E+00
-2.738281,0.001122,+4.646435E+00
-2.734375,0.001122,+4.646435E+00
-2.730469,0.001122,+4.646435E+00
-2.726563,0.001248,+4.646435E+00
-2.722656,0.001373,+4.646435E+00
-2.71875,0.001373,+4.646435E+00
-2.714844,0.001373,+4.646435E+00
-2.710938,0.001499,+4.646435E+00
-2.707031,0.00175,+4.646435E+00
-2.703125,0.002001,+4.646435E+00
-2.699219,0.002127,+4.646435E+00
-2.695313,0.002253,+4.646435E+00
-2.691406,0.002378,+4.646435E+00
-2.6875,0.00263,+4.646435E+00
-2.683594,0.002881,+4.646435E+00
-2.679688,0.003006,+4.646435E+00
-2.675781,0.003006,+4.646435E+00
-2.671875,0.003132,+4.646435E+00
-2.667969,0.003258,+4.646435E+00
-2.664063,0.003509,+4.646435E+00
-2.660156,0.003635,+4.646435E+00
-2.65625,0.003635,+4.646435E+00
-2.652344,0.003635,+4.646435E+00
-2.648438,0.003635,+4.646435E+00
-2.644531,0.00376,+4.646435E+00
-2.640625,0.00376,+4.646435E+00
-2.636719,0.003635,+4.646435E+00
-2.632813,0.003509,+4.646435E+00
-2.628906,0.003635,+4.646435E+00
-2.625,0.003635,+4.646435E+00
-2.621094,0.003635,+4.646435E+00
-2.617188,0.003509,+4.646435E+00
-2.613281,0.003383,+4.646435E+00
-2.609375,0.003258,+4.646435E+00
-2.605469,0.003258,+4.646435E+00
-2.601563,0.003132,+4.646435E+00
-2.597656,0.003006,+4.646435E+00
-2.59375,0.002755,+4.646435E+00
-2.589844,0.002755,+4.646435E+00
-2.585938,0.002755,+4.646435E+00
-2.582031,0.00263,+4.646435E+00
-2.578125,0.002504,+4.646435E+00
-2.574219,0.002378,+4.646435E+00
-2.570313,0.002378,+4.646435E+00
-2.566406,0.002378,+4.646435E+00
-2.5625,0.002378,+4.646435E+00
-2.558594,0.002253,+4.646435E+00
-2.554688,0.002127,+4.646435E+00
-2.550781,0.002127,+4.646435E+00
-2.546875,0.002127,+4.646435E+00
-2.542969,0.002127,+4.646435E+00
-2.539063,0.002127,+4.646435E+00
-2.535156,0.002001,+4.646435E+00
-2.53125,0.002001,+4.646435E+00
-2.527344,0.002001,+4.646435E+00
-2.523438,0.002001,+4.646435E+00
-2.519531,0.002001,+4.646435E+00
-2.515625,0.001876,+4.646435E+00
-2.511719,0.00175,+4.646435E+00
-2.507813,0.001876,+4.646435E+00
-2.503906,0.001876,+4.646435E+00
-2.5,0.00175,+4.646435E+00
-2.496094,0.00175,+4.646435E+00
-2.492188,0.001876,+4.646435E+00
-2.488281,0.002001,+4.646435E+00
-2.484375,0.002253,+4.646435E+00
-2.480469,0.002378,+4.646435E+00
-2.476563,0.002378,+4.646435E+00
-2.472656,0.002378,+4.646435E+00
-2.46875,0.002378,+4.646435E+00
-2.464844,0.002504,+4.646435E+00
-2.460938,0.00263,+4.646435E+00
-2.457031,0.002755,+4.646435E+00
-2.453125,0.002755,+4.646435E+00
-2.449219,0.002881,+4.646435E+00
-2.445313,0.003258,+4.646435E+00
-2.441406,0.003383,+4.646435E+00
-2.4375,0.003132,+4.646435E+00
-2.433594,0.002881,+4.646435E+00
-2.429688,0.002755,+4.646435E+00
-2.425781,0.002755,+4.646435E+00
-2.421875,0.002755,+4.646435E+00
-2.417969,0.002755,+4.646435E+00
-2.414063,0.00263,+4.646435E+00
-2.410156,0.002504,+4.646435E+00
-2.40625,0.002504,+4.646435E+00
-2.402344,0.002504,+4.646435E+00
-2.398438,0.002504,+4.646435E+00
-2.394531,0.002378,+4.646435E+00
-2.390625,0.002378,+4.646435E+00
-2.386719,0.002504,+4.646435E+00
-2.382813,0.00263,+4.646435E+00
-2.378906,0.002755,+4.646435E+00
-2.375,0.002755,+4.646435E+00
-2.371094,0.002755,+4.646435E+00
-2.367188,0.002881,+4.646435E+00
-2.363281,0.002881,+4.646435E+00
-2.359375,0.002881,+4.646435E+00
-2.355469,0.002755,+4.646435E+00
-2.351563,0.002755,+4.646435E+00
-2.347656,0.002755,+4.646435E+00
-2.34375,0.002755,+4.646435E+00
-2.339844,0.00263,+4.646435E+00
-2.335938,0.002504,+4.646435E+00
-2.332031,0.002378,+4.646435E+00
-2.328125,0.002253,+4.646435E+00
-2.324219,0.002253,+4.646435E+00
-2.320313,0.002127,+4.646435E+00
-2.316406,0.002001,+4.646435E+00
-2.3125,0.001876,+4.646435E+00
-2.308594,0.00175,+4.646435E+00
-2.304688,0.001876,+4.646435E+00
-2.300781,0.00175,+4.646435E+00
-2.296875,0.001625,+4.646435E+00
-2.292969,0.001499,+4.646435E+00
-2.289063,0.001499,+4.646435E+00
-2.285156,0.001625,+4.646435E+00
-2.28125,0.001625,+4.646435E+00
-2.277344,0.001499,+4.646435E+00
-2.273438,0.001499,+4.646435E+00
-2.269531,0.001373,+4.646435E+00
-2.265625,0.001499,+4.646435E+00
-2.261719,0.001499,+4.646435E+00
-2.257813,0.001373,+4.646435E+00
